asset,date,technical_score,bull_score,bear_score,risk_score,raw_position,final_position,action,veto_applied,veto_reason,trend_state,vol_state,momentum_state
TSLA,2025-10-15,0.32635,0.20726,0.2,0.86695,0.3303,0.3303,HOLD,False,none,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-10-16,0.34992,0.23419,0.2,0.86187,0.34414,0.34414,HOLD,False,none,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-10-17,0.35876,0.2443,0.2,0.86402,0.34894,0.34894,HOLD,False,none,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-10-20,0.35656,0.24178,0.2,0.8636,0.34774,0.34774,HOLD,False,none,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-10-21,0.38767,0.27733,0.2,0.85775,0.36593,0.35,HOLD,True,exceed_max_position,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-10-22,0.21981,-0.03451,0.0,0.82924,0.26438,0.26438,HOLD,False,none,Sideways,HighVolatility,NegativeMomentum
TSLA,2025-10-23,0.46154,0.46176,0.0,0.7946,0.46707,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2025-10-24,0.19691,-0.06067,0.0,0.78959,0.25748,0.25748,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2025-10-27,0.32273,0.20312,0.0,0.82744,0.36045,0.35,HOLD,True,exceed_max_position,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-10-28,0.37458,0.26238,0.0,0.83276,0.38929,0.35,REDUCE,True,exceed_max_position,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-10-29,0.26562,0.01785,0.0,0.81173,0.28842,0.28842,HOLD,False,none,Sideways,HighVolatility,NegativeMomentum
TSLA,2025-10-30,0.28291,0.03761,0.0,0.80184,0.29784,0.29784,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2025-10-31,0.46766,0.46875,0.0,0.82243,0.4678,0.35,REDUCE,True,exceed_max_position,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2025-11-03,0.61676,0.33344,0.0,0.77625,0.48103,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2025-11-04,0.34027,0.22317,0.0,0.79161,0.3739,0.35,HOLD,True,exceed_max_position,Uptrend,MediumVolatility,NegativeMomentum
TSLA,2025-11-05,0.43653,0.43318,0.0,0.81965,0.45045,0.35,REDUCE,True,exceed_max_position,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2025-11-06,0.33333,0.21524,0.0,0.84666,0.36456,0.35,HOLD,True,exceed_max_position,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-11-07,0.38569,0.27507,0.0,0.8204,0.3968,0.35,REDUCE,True,exceed_max_position,Uptrend,HighVolatility,NegativeMomentum
TSLA,2025-11-10,0.32491,0.20562,0.0,0.78755,0.3656,0.35,HOLD,True,exceed_max_position,Uptrend,MediumVolatility,NegativeMomentum
TSLA,2025-11-11,0.33464,0.21673,0.0,0.78573,0.37129,0.35,HOLD,True,exceed_max_position,Uptrend,MediumVolatility,NegativeMomentum
TSLA,2025-11-12,0.2134,-0.04182,0.0,0.79197,0.26522,0.26522,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2025-11-13,0.03155,-0.24966,0.4,0.8759,0.0779,0.0779,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-14,-0.18,-0.25,0.4,0.86222,0.02696,0.02696,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-17,-0.18,-0.25,0.4,0.85684,0.02756,0.02756,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-18,-0.18,-0.25,0.4,0.86024,0.02718,0.02718,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-19,-0.18,-0.25,0.4,0.86222,0.02696,0.02696,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-20,-0.18,-0.25,0.4,0.85278,0.02801,0.02801,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-21,-0.18,-0.25,0.2,0.83646,0.07863,0.07863,REDUCE,False,none,Downtrend,HighVolatility,Oversold
TSLA,2025-11-24,0.0,-0.25,0.4,0.89621,0.06777,0.06777,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-25,-0.18,-0.25,0.4,0.88821,0.02406,0.02406,REDUCE,False,none,Downtrend,HighVolatility,NegativeMomentum
TSLA,2025-11-26,0.0,-0.25,0.2,0.89596,0.11957,0.11957,REDUCE,False,none,Sideways,HighVolatility,NegativeMomentum
TSLA,2025-11-28,0.42103,-0.01025,0.2,0.8593,0.28139,0.28139,HOLD,False,none,Sideways,HighVolatility,PositiveMomentum
TSLA,2025-12-01,-0.20254,-0.15147,0.0,0.82834,0.12957,0.12957,REDUCE,False,none,Sideways,HighVolatility,PositiveMomentum
TSLA,2025-12-02,-0.25,-0.17,0.0,0.81061,0.11526,0.11526,REDUCE,False,none,Sideways,HighVolatility,PositiveMomentum
TSLA,2025-12-03,0.01954,0.10233,0.0,0.79561,0.24059,0.24059,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2025-12-04,-0.23711,-0.06527,0.25,0.76701,0.09331,0.09331,REDUCE,False,none,Sideways,MediumVolatility,Overbought
TSLA,2025-12-05,-0.10865,0.20154,0.25,0.73817,0.20257,0.20257,HOLD,False,none,Uptrend,MediumVolatility,Overbought
TSLA,2025-12-08,0.08198,0.29369,0.0,0.73322,0.32396,0.32396,HOLD,False,none,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-09,-0.18047,0.07946,0.0,0.70611,0.19236,0.19236,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2025-12-10,-0.08582,0.30764,0.0,0.70576,0.2826,0.2826,HOLD,False,none,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-11,-0.04759,0.27132,0.25,0.69692,0.23926,0.23926,HOLD,False,none,Uptrend,MediumVolatility,Overbought
TSLA,2025-12-12,0.07,0.68688,0.25,0.57378,0.37989,0.35,HOLD,True,exceed_max_position,Uptrend,MediumVolatility,Overbought
TSLA,2025-12-15,0.07,0.72,0.25,0.59679,0.38532,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,Overbought
TSLA,2025-12-16,0.07,0.72,0.25,0.61021,0.38398,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,Overbought
TSLA,2025-12-17,0.75,0.9,0.0,0.67093,0.6695,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-18,0.57,0.9,0.0,0.68778,0.61687,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-19,0.75,0.9,0.0,0.66776,0.66981,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-22,0.57,0.9,0.0,0.65649,0.61994,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-23,0.75,0.9,0.0,0.567,0.67971,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-24,0.75,0.9,0.0,0.56851,0.67956,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-26,0.75,0.75581,0.0,0.58803,0.64191,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2025-12-29,0.48978,0.49403,0.0,0.62724,0.4995,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2025-12-30,0.44764,0.44588,0.0,0.63281,0.47509,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2025-12-31,0.41699,0.41085,0.0,0.63688,0.45733,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-02,0.18207,-0.07763,0.2,0.61306,0.2169,0.2169,HOLD,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-05,0.22798,-0.02517,0.0,0.63163,0.28923,0.28923,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2026-01-06,-0.09954,-0.19376,0.2,0.67449,0.12485,0.12485,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-07,0.00495,-0.07434,0.2,0.64704,0.1711,0.1711,HOLD,False,none,Downtrend,MediumVolatility,Oversold
TSLA,2026-01-08,-0.00367,-0.08419,0.2,0.64539,0.16639,0.16639,HOLD,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-09,0.02007,-0.05706,0.0,0.65219,0.22554,0.22554,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2026-01-12,0.08621,0.01853,0.0,0.65151,0.25765,0.25765,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2026-01-13,-0.01968,-0.10249,0.0,0.63193,0.20843,0.20843,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2026-01-14,-0.18,-0.25,0.2,0.59827,0.1045,0.1045,REDUCE,False,none,Downtrend,MediumVolatility,Oversold
TSLA,2026-01-15,-0.18,-0.25,0.2,0.56183,0.10846,0.10846,REDUCE,False,none,Downtrend,MediumVolatility,Oversold
TSLA,2026-01-16,-0.15292,-0.25,0.2,0.50492,0.12307,0.12307,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-20,-0.18,-0.25,0.2,0.49765,0.11716,0.11716,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-21,-0.18,-0.25,0.2,0.53869,0.11259,0.11259,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-22,0.0,-0.25,0.0,0.59115,0.18989,0.18989,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2026-01-23,0.0,-0.25,0.0,0.59122,0.18988,0.18988,HOLD,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2026-01-26,0.0,-0.25,0.2,0.61083,0.14915,0.14915,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-27,-0.5,-0.25,0.2,0.60414,0.026,0.026,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-28,-0.46458,-0.24524,0.2,0.58046,0.03805,0.03805,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-29,-0.5,-0.25,0.2,0.60667,0.02572,0.02572,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-01-30,-0.40028,-0.17175,0.2,0.64146,0.05693,0.05693,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-02,-0.55991,-0.14847,0.2,0.63467,0.02123,0.02123,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-03,-0.66022,-0.25,0.2,0.60378,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-04,-0.64786,-0.24898,0.2,0.59615,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-05,-0.68,-0.25,0.2,0.60574,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-06,-0.44829,-0.22662,0.2,0.6412,0.03778,0.03778,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-09,-0.46778,-0.24889,0.2,0.63439,0.03076,0.03076,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-10,-0.43515,-0.2116,0.2,0.64336,0.04279,0.04279,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-11,-0.14816,-0.08932,0.2,0.6456,0.12989,0.12989,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-12,-0.35635,-0.12155,0.2,0.65436,0.07304,0.07304,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-13,-0.16863,-0.11272,0.2,0.65459,0.12071,0.12071,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-17,-0.21496,-0.16567,0.2,0.6596,0.10164,0.10164,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-18,-0.0662,0.00434,0.2,0.61678,0.16584,0.16584,HOLD,False,none,Downtrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-19,-0.16006,-0.10292,0.2,0.59042,0.13129,0.13129,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-20,-0.43,-0.17,0.2,0.52933,0.0623,0.0623,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-23,-0.68,-0.25,0.2,0.54762,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-24,-0.45765,-0.23732,0.2,0.55007,0.0442,0.0442,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-02-25,-0.10965,-0.04532,0.2,0.56278,0.1545,0.1545,HOLD,False,none,Downtrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-26,-0.1856,-0.13212,0.2,0.57367,0.12295,0.12295,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-02-27,-0.11805,-0.05491,0.2,0.54613,0.15301,0.15301,HOLD,False,none,Downtrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-02,-0.22029,-0.17,0.2,0.50532,0.11695,0.11695,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-03,-0.67378,-0.25,0.2,0.51494,0.0,0.0,REDUCE,False,none,StrongDowntrend,MediumVolatility,Oversold
TSLA,2026-03-04,-0.56288,-0.15186,0.2,0.55863,0.02852,0.02852,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-05,-0.00397,0.07547,0.0,0.51458,0.25892,0.25892,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-03-06,-0.43423,-0.00483,0.0,0.51469,0.12887,0.12887,REDUCE,False,none,Sideways,MediumVolatility,NegativeMomentum
TSLA,2026-03-09,-0.35582,-0.12094,0.2,0.47138,0.09366,0.09366,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-10,-0.15163,-0.0933,0.2,0.46127,0.14905,0.14905,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-11,-0.14314,-0.08359,0.2,0.46554,0.15197,0.15197,HOLD,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-12,-0.25,-0.17,0.2,0.4912,0.11116,0.11116,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-13,-0.4671,-0.24811,0.2,0.47415,0.0489,0.0489,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-16,-0.18345,-0.12966,0.2,0.48067,0.13418,0.13418,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-17,-0.27683,-0.03066,0.2,0.47773,0.12451,0.12451,REDUCE,False,none,Downtrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-18,-0.15776,-0.1003,0.2,0.48493,0.14397,0.14397,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-03-19,-0.68,-0.25,0.2,0.51312,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-20,-0.68,-0.25,0.45,0.53783,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-23,-0.41615,-0.18988,0.45,0.56496,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-24,-0.65528,-0.25,0.45,0.54526,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-25,-0.68,-0.25,0.45,0.53222,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-26,-0.68,-0.25,0.45,0.55505,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-27,-0.68,-0.25,0.45,0.56799,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-30,-0.68,-0.25,0.45,0.57099,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-03-31,-0.61444,-0.21079,0.45,0.62971,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-01,-0.46279,-0.24319,0.45,0.61369,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-02,-0.68,-0.25,0.45,0.68015,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-06,-0.68,-0.25,0.45,0.67998,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-07,-0.68,-0.25,0.45,0.68023,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-08,-0.68,-0.25,0.45,0.67868,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-09,-0.68,-0.25,0.45,0.66236,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-10,-0.5,-0.25,0.45,0.65376,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-13,-0.68,-0.25,0.45,0.65945,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,NegativeMomentum
TSLA,2026-04-14,-0.25,-0.17,0.45,0.68979,0.02707,0.02707,REDUCE,True,strong_downtrend_guard,StrongDowntrend,MediumVolatility,PositiveMomentum
TSLA,2026-04-15,-0.06417,0.00667,0.45,0.82631,0.08134,0.08134,REDUCE,False,none,Downtrend,HighVolatility,PositiveMomentum
TSLA,2026-04-16,-0.03457,0.04049,0.25,0.82213,0.16396,0.16396,HOLD,False,none,Sideways,HighVolatility,PositiveMomentum
TSLA,2026-04-17,0.18701,0.41373,0.25,0.81599,0.33993,0.33993,HOLD,False,none,Uptrend,HighVolatility,PositiveMomentum
TSLA,2026-04-20,0.23342,0.34677,0.25,0.80052,0.29605,0.29605,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-04-21,0.05119,0.1385,0.25,0.78437,0.20949,0.20949,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-04-22,0.04094,0.12678,0.25,0.78397,0.20457,0.20457,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-04-23,-0.11091,-0.04675,0.45,0.81001,0.06449,0.06449,REDUCE,False,none,Downtrend,HighVolatility,PositiveMomentum
TSLA,2026-04-24,0.03941,0.12504,0.25,0.78333,0.2039,0.2039,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-04-27,0.16289,0.26617,0.25,0.7644,0.26571,0.26571,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-04-28,0.20432,0.31351,0.25,0.75658,0.2866,0.2866,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-04-29,0.00989,0.0913,0.25,0.71268,0.19707,0.19707,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-04-30,0.0034,0.08388,0.25,0.71046,0.19416,0.19416,HOLD,False,none,Sideways,MediumVolatility,PositiveMomentum
TSLA,2026-05-01,0.25,0.53534,0.25,0.64075,0.40511,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-04,0.25,0.64997,0.25,0.62153,0.4354,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-05,0.25,0.69295,0.25,0.61166,0.44702,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-06,0.25,0.8,0.25,0.61199,0.47352,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-07,0.25,0.8,0.25,0.62839,0.47191,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-08,0.07,0.8,0.25,0.65322,0.41849,0.35,REDUCE,True,exceed_max_position,Uptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-11,0.57,0.82,0.5,0.6729,0.49271,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,Overbought
TSLA,2026-05-12,0.57,0.9,0.25,0.6934,0.58092,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-13,0.57,0.76415,0.5,0.57679,0.48929,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,Overbought
TSLA,2026-05-14,0.57,0.77953,0.5,0.57421,0.49313,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,Overbought
TSLA,2026-05-15,0.68888,0.51587,0.25,0.63428,0.52521,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-18,0.65596,0.47824,0.25,0.64716,0.5053,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-19,0.66023,0.48312,0.25,0.64609,0.50782,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-20,0.5,0.52709,0.25,0.66854,0.47113,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-05-21,0.5,0.69233,0.25,0.62504,0.51635,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-05-22,0.5,0.74841,0.25,0.62991,0.52977,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-05-26,0.5,0.80014,0.25,0.63321,0.54226,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-05-27,0.75,0.9,0.25,0.62908,0.63821,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-28,0.75,0.9,0.25,0.62159,0.63895,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2026-05-29,0.75,0.86767,0.25,0.62827,0.63028,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2026-06-01,0.29443,0.47649,0.25,0.68686,0.39858,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-06-02,0.5,0.53826,0.25,0.69254,0.47155,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-06-03,0.5,0.57267,0.25,0.68921,0.4804,0.35,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-06-04,0.2431,0.41783,0.25,0.68527,0.36967,0.35,HOLD,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2026-06-05,-0.1067,-0.20195,0.45,0.7636,0.0501,0.0501,REDUCE,False,none,Downtrend,MediumVolatility,NegativeMomentum
AMZN,2022-03-29,0.07,0.60095,0.45,1.00446,0.32582,0.32582,HOLD,True,volatility_limit_triggered,Uptrend,MediumVolatility,Overbought
AMZN,2022-03-30,0.57,0.59483,0.45,1.02446,0.47043,0.33,REDUCE,True,volatility_limit_triggered,StrongUptrend,MediumVolatility,Overbought
AMZN,2022-03-31,0.57,0.70836,0.2,1.00868,0.57749,0.33,REDUCE,True,exceed_max_position;volatility_limit_triggered,StrongUptrend,MediumVolatility,PositiveMomentum
AMZN,2022-04-01,0.57,0.71214,0.45,0.99239,0.50457,0.50457,OVERWEIGHT,False,none,StrongUptrend,MediumVolatility,Overbought
AMZN,2022-04-04,0.57,0.82,0.25,0.8397,0.58037,0.55,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,Overbought
AMZN,2022-04-05,0.75,0.9,0.2,0.87659,0.69907,0.55,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,PositiveMomentum
AMZN,2022-04-06,0.5,0.77937,0.2,0.93461,0.58139,0.55,REDUCE,True,exceed_max_position,StrongUptrend,MediumVolatility,NegativeMomentum
